# %ECSV 0.9
# ---
# datatype:
# - {name: energy, unit: eV, datatype: float64}
# - {name: transmission, datatype: float64}
# - {name: transmission95, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Randall McEntaffer}
#   - {ORIGFILE: Polyimide_C12H12N20_transmission_45nm_with95percentmesh_CXRO.xls}
#   - {Description: 45 nm polyamide filter using optical constants from henke.lbl.gov: Density=2.2}
#   - {Reference: HMG received this file by email from Ralf Heilman on 02/25/2018
# schema: astropy-2.0
1204	0.98573	0.9364435
1208.8	0.98589	0.9365955
1213.6	0.98604	0.936738
1218.4	0.98619	0.9368805
1223.2	0.98634	0.937023
1228	0.98649	0.9371655
1232.8	0.98663	0.9372985
1237.6	0.98678	0.937441
1242.4	0.98692	0.937574
1247.2	0.98706	0.937707
1252	0.98719	0.9378305
1256.8	0.98733	0.9379635
1261.6	0.98747	0.9380965
1266.4	0.9876	0.93822
1271.2	0.98773	0.9383435
1276	0.98786	0.938467
1280.8	0.98799	0.9385905
1285.6	0.98811	0.9387045
1290.4	0.98824	0.938828
1295.2	0.98836	0.938942
1300	0.98848	0.939056
1304.8	0.9886	0.93917
1309.6	0.98872	0.939284
1314.4	0.98883	0.9393885
1319.2	0.98895	0.9395025
1324	0.98906	0.939607
1328.8	0.98917	0.9397115
1333.6	0.98928	0.939816
1338.4	0.98939	0.9399205
1343.2	0.9895	0.940025
1348	0.9896	0.94012
1352.8	0.98971	0.9402245
1357.6	0.98981	0.9403195
1362.4	0.98991	0.9404145
1367.2	0.99001	0.9405095
1372	0.99011	0.9406045
1376.8	0.9902	0.94069
1381.6	0.9903	0.940785
1386.4	0.99039	0.9408705
1391.2	0.99049	0.9409655
1396	0.99058	0.941051
1400.8	0.99067	0.9411365
1405.6	0.99076	0.941222
1410.4	0.99085	0.9413075
1415.2	0.99094	0.941393
1420	0.99102	0.941469
1424.8	0.99111	0.9415545
1429.6	0.99119	0.9416305
1434.4	0.99128	0.941716
1439.2	0.99136	0.941792
1444	0.99144	0.941868
1448.8	0.99152	0.941944
1453.6	0.9916	0.94202
1458.4	0.99168	0.942096
1463.2	0.99175	0.9421625
1468	0.99183	0.9422385
1472.8	0.9919	0.942305
1477.6	0.99198	0.942381
1482.4	0.99205	0.9424475
1487.2	0.99212	0.942514
1492	0.9922	0.94259
1496.8	0.99227	0.9426565
1501.6	0.99234	0.942723
1506.4	0.99241	0.9427895
1511.2	0.99248	0.942856
1516	0.99254	0.942913
1520.8	0.99261	0.9429795
1525.6	0.99268	0.943046
1530.4	0.99274	0.943103
1535.2	0.99281	0.9431695
1540	0.99287	0.9432265
1544.8	0.99293	0.9432835
1549.6	0.993	0.94335
1554.4	0.99306	0.943407
1559.2	0.99312	0.943464
1564	0.99318	0.943521
1568.8	0.99324	0.943578
1573.6	0.9933	0.943635
1578.4	0.99336	0.943692
1583.2	0.99341	0.9437395
1588	0.99347	0.9437965
1592.8	0.99353	0.9438535
1597.6	0.99358	0.943901
1602.4	0.99364	0.943958
1607.2	0.99369	0.9440055
1612	0.99374	0.944053
1616.8	0.9938	0.94411
1621.6	0.99385	0.9441575
1626.4	0.9939	0.944205
1631.2	0.99395	0.9442525
1636	0.994	0.9443
1640.8	0.99405	0.9443475
1645.6	0.9941	0.944395
1650.4	0.99415	0.9444425
1655.2	0.9942	0.94449
1660	0.99425	0.9445375
1664.8	0.9943	0.944585
1669.6	0.99434	0.944623
1674.4	0.99439	0.9446705
1679.2	0.99443	0.9447085
1684	0.99448	0.944756
1688.8	0.99452	0.944794
1693.6	0.99457	0.9448415
1698.4	0.99461	0.9448795
1703.2	0.99466	0.944927
1708	0.9947	0.944965
1712.8	0.99474	0.945003
1717.6	0.99478	0.945041
1722.4	0.99482	0.945079
1727.2	0.99487	0.9451265
1732	0.99491	0.9451645
1736.8	0.99495	0.9452025
1741.6	0.99499	0.9452405
1746.4	0.99503	0.9452785
1751.2	0.99507	0.9453165
1756	0.9951	0.945345
1760.8	0.99514	0.945383
1765.6	0.99518	0.945421
1770.4	0.99522	0.945459
1775.2	0.99526	0.945497
1780	0.99529	0.9455255
1784.8	0.99533	0.9455635
1789.6	0.99537	0.9456015
