# %ECSV 0.9
# ---
# datatype:
# - {name: lambda, unit: nm, datatype: float64}
# - {name: theta, unit: degree, datatype: float64}
# - {name: o0, datatype: float64}
# - {name: o1, datatype: float64}
# - {name: o2, datatype: float64}
# - {name: o3, datatype: float64}
# - {name: o4, datatype: float64}
# - {name: o5, datatype: float64}
# - {name: o6, datatype: float64}
# - {name: o7, datatype: float64}
# - {name: o8, datatype: float64}
# - {name: o9, datatype: float64}
# - {name: o10, datatype: float64}
# - {name: o11, datatype: float64}
# - {name: o12, datatype: float64}
# meta: !!omap
# - keywords: !!omap
#   - {Author: Ralf Heilmann}
#   - {ORIGFILE: Si_4um_deep_30pct_dc.xlsx}
#   - {Description: Calculated grating efficiencies}
#   - {Grating: Si 4 my deep}
lambda theta o0 o1 o2 o3 o4 o5 o6 o7 o8 o9 o10 o11 o12
1.8 2.05 0.0101991765 0.0048382341 0.0279813651 0.009160957 0.0127626332 0.0147545285 0.0059232764 0.0650244053 0.283482339 0.0443815278 0.0061307628 0.0013920449 0.0001510219
1.8 2.1 0.0118195685 0.0018640262 0.021116646 0.0116904794 0.014416538 0.0135323387 0.0037378699 0.0263724834 0.27623804 0.0776765953 0.0020690772 0.001791342 0.0001806291
1.8 2.15 0.0119373944 0.0005513417 0.0169202634 0.0154946968 0.014502352 0.0102902575 0.0034880247 0.0071364775 0.24105339 0.115682035 0.0022377027 0.0019514471 0.0001686112
1.8 2.2 0.0129049382 0.0019398417 0.0152392883 0.0185570696 0.0127305301 0.0068094476 0.0052284763 0.0019595553 0.186946602 0.152797852 0.0083470064 0.0017626152 0.0001888382
1.8 2.25 0.0170437024 0.0055902713 0.0143420033 0.0194056725 0.0098763914 0.0046262821 0.0079795617 0.0034809312 0.126623331 0.182415816 0.019738303 0.0013709773 0.0002409788
1.8 2.3 0.0243253078 0.0096119499 0.0123959967 0.0180865992 0.0073619018 0.0043512527 0.0102258736 0.0057159672 0.072272008 0.19836236 0.0343969873 0.0012270628 0.0002736181
1.8 2.35 0.0318207487 0.0120366361 0.0089426385 0.0161254054 0.0064662018 0.0055986276 0.0108312089 0.0058658856 0.0322479766 0.196971179 0.0503394672 0.001821598 0.0003429706
1.8 2.4 0.0358147642 0.0124380403 0.0051966282 0.0154001358 0.0075617116 0.0073704002 0.0096041215 0.0041060687 0.0094546447 0.178573898 0.0662061385 0.00335667 0.0006324626
1.8 2.45 0.0350539531 0.0123594603 0.0029709364 0.0167161547 0.0098514797 0.0086067801 0.0071666328 0.0019794763 0.001599424 0.147356728 0.0808813625 0.0056622966 0.0012058908
1.8 2.5 0.0323582785 0.0140227689 0.0031328369 0.0191838284 0.0118402829 0.0086539862 0.0044158956 0.0007297289 0.0030225657 0.109692252 0.0927927212 0.0084407249 0.0017699417
1.8 2.55 0.0330140876 0.0183147327 0.0048689593 0.0208421862 0.0122413197 0.0075059325 0.002096861 0.0005805308 0.0073248999 0.0720960406 0.0998567944 0.0116310861 0.0018564795
1.8 2.6 0.0407585626 0.0236855094 0.0063446991 0.0200491971 0.0107530468 0.0057837544 0.0007006555 0.0010313945 0.0098094982 0.0399458521 0.100431074 0.015515527 0.0014043678
1.8 2.65 0.0543203976 0.0269971169 0.0061789024 0.0166035978 0.0082253716 0.0044522463 0.0004872866 0.00151723 0.0088061388 0.0170576319 0.0943690987 0.0203936197 0.0011085842
1.8 2.7 0.0676481984 0.0258614043 0.0044843486 0.0118122557 0.0061174747 0.004321147 0.001389663 0.0017791086 0.0054309773 0.0052887632 0.0831218237 0.0260438871 0.0019497234
1.8 2.75 0.0743664793 0.0206353141 0.0025961951 0.0075139398 0.0055671962 0.0055383733 0.002889432 0.0018100988 0.0020636124 0.0038422091 0.0687839976 0.0314545614 0.004245699
1.8 2.8 0.0730244158 0.0142776397 0.0017994282 0.0048589254 0.0066575259 0.0074145077 0.0041500694 0.0016474554 0.000488747 0.009014729 0.0530396846 0.035155482 0.0072646627
1.85 0.8 0.237680986 0.113458004 0.0357896122 0.0635426722 0.10419208 0.0077349066 0.0088611721 0.0017100869 0.0006706812 3.80E-05 9.48E-06 1.03E-05 5.18E-06
1.85 0.85 0.241771164 0.109506963 0.0301006477 0.0643151014 0.105692603 0.0179503676 0.0069556424 0.0020845125 0.0007615746 7.25E-05 7.87E-05 8.79E-06 7.53E-06
1.85 0.9 0.248161638 0.106028128 0.0265218102 0.0661567165 0.103002314 0.032197416 0.0046289086 0.0020309953 0.0005754825 0.0001076909 0.0002045267 2.21E-06 1.14E-06
1.85 0.95 0.253084826 0.103490092 0.0250522367 0.0684221573 0.0988798037 0.0485621826 0.0030631581 0.0016094559 0.0002323609 0.0001081952 0.0002179865 4.19E-06 1.08E-05
1.85 1 0.252250635 0.102634027 0.0254722914 0.0700112415 0.0954617116 0.0660333731 0.0030434963 0.0009664283 7.90E-05 0.000125019 7.87E-05 3.76E-05 5.37E-05
1.85 1.05 0.24249775 0.1043819 0.027221421 0.0696036063 0.0939005452 0.0850312329 0.0044090944 0.0003508284 0.0004635883 0.0002206003 1.57E-05 7.85E-05 7.10E-05
1.85 1.1 0.223266008 0.109368065 0.0293080496 0.0662309949 0.0945772901 0.106628579 0.0062972134 0.0001949059 0.0014336281 0.0003583917 0.0002333686 7.45E-05 2.83E-05
1.85 1.15 0.197028921 0.117298494 0.0305123166 0.0598990627 0.097337384 0.130940818 0.0082868736 0.001035134 0.0025979777 0.0004533633 0.000588677 4.17E-05 1.96E-06
1.85 1.2 0.168350526 0.126512565 0.0298903918 0.0518661059 0.101378136 0.155815625 0.0118484095 0.0031172428 0.0032895637 0.0006119052 0.0007271477 5.14E-05 5.47E-05
1.85 1.25 0.141856696 0.134133196 0.0273551174 0.0442571615 0.104957037 0.176871992 0.020962226 0.0058457089 0.0030231471 0.0012644529 0.0005057546 0.0001015468 0.0001175449
1.85 1.3 0.120066313 0.137052409 0.0239586137 0.039034523 0.105472058 0.189087496 0.0409732808 0.0076578316 0.0020389533 0.0028270261 0.0001676945 0.0001047452 0.0001005156
1.85 1.35 0.102442375 0.133430679 0.0215695245 0.0369048538 0.100285138 0.189109001 0.0758260099 0.0068897684 0.0014490102 0.0050388366 6.52E-05 5.41E-05 5.17E-05
1.85 1.4 0.0863375734 0.123837209 0.0219449599 0.0368870257 0.0880960298 0.176931054 0.124989034 0.003506584 0.0025908235 0.0067335224 0.0002981331 9.81E-05 8.21E-05
1.85 1.45 0.0692935281 0.111128462 0.0256927353 0.0369305731 0.0700454294 0.155898399 0.18182585 0.0006330371 0.005846691 0.0065923312 0.0006797744 0.0003221425 0.0001625804
1.85 1.5 0.0509690846 0.0988923914 0.0317933489 0.0351780444 0.0496427784 0.131031313 0.234630925 0.0045653575 0.0098887008 0.0044281727 0.0009993636 0.0005409969 0.0001534749
1.85 1.55 0.0332754658 0.0894104846 0.0380228715 0.0310048903 0.0313678203 0.106715311 0.270334824 0.0227272116 0.0122213801 0.0018288562 0.0012382284 0.0004932338 5.18E-05
1.85 1.6 0.018889342 0.0824585629 0.0420721512 0.0252621364 0.0187165556 0.0851108336 0.279313553 0.060265052 0.0109142674 0.0013375451 0.0014782103 0.0002108856 1.63E-05
1.85 1.65 0.0094149807 0.0757194295 0.0427550165 0.0196867398 0.0127821235 0.0661090233 0.259071362 0.116837329 0.0064665297 0.0045931446 0.0016443288 8.36E-06 0.000107999
1.85 1.7 0.0045103931 0.0665467287 0.0406324813 0.015912196 0.0121153156 0.0486379356 0.215199683 0.185138625 0.0025776394 0.0108291344 0.001498757 8.09E-05 0.0001974226
1.85 1.75 0.0023994047 0.0538620861 0.0376631822 0.0146151978 0.0137890617 0.0322720527 0.159226499 0.252038317 0.00525913 0.0169372161 0.001069001 0.0002795808 0.0001722909
1.85 1.8 0.0012335 0.0389548422 0.035968525 0.01517441 0.0149806958 0.0180151199 0.104242992 0.30222281 0.0206029157 0.0192600223 0.0010688977 0.0003393489 8.99E-05
1.85 1.85 0.0003092543 0.0247217481 0.0363968253 0.0160367173 0.0142404244 0.0077772983 0.0602686362 0.323147602 0.0521408007 0.0161241017 0.0025842637 0.0002021599 6.29E-05
1.85 1.9 0.0002611529 0.0138754891 0.037887917 0.0156665562 0.0118536106 0.0029855055 0.0314962039 0.309385617 0.0988795916 0.0094651643 0.005980557 3.50E-05 8.64E-05
1.85 1.95 0.002114687 0.0073770648 0.0381545678 0.0134987164 0.0092123805 0.0033982518 0.0163875589 0.26452155 0.154836473 0.0043134306 0.0100526402 2.17E-05 7.42E-05
1.85 2 0.0060111847 0.0042201133 0.0352522953 0.0102924476 0.0077351675 0.0069947338 0.0100627282 0.199900719 0.21028061 0.0063709655 0.0124634311 0.000218511 2.39E-05
1.85 2.05 0.0106391509 0.0025571798 0.028956418 0.007689284 0.0080235397 0.0109572876 0.0074580818 0.130672532 0.25424973 0.0192499496 0.011398699 0.0005698139 2.81E-05
1.85 2.1 0.0139276661 0.0011740255 0.0209831985 0.0072218741 0.0096232039 0.0130194469 0.0055512376 0.0707922178 0.277523108 0.043043721 0.0071999579 0.000980378 0.0001190029
1.85 2.15 0.0146411828 0.0002162066 0.013890783 0.0093167769 0.0113590726 0.0123426707 0.003760352 0.0289780731 0.275109121 0.0747384334 0.0026122419 0.001339273 0.0002276857
1.85 2.2 0.0136221767 0.0007232516 0.0094700115 0.0129334556 0.0119957849 0.0095422839 0.0028548289 0.006999093 0.247530476 0.109699955 0.0013469403 0.0015095969 0.0003073726
1.85 2.25 0.0134590354 0.003408487 0.007776969 0.0161301251 0.0109090927 0.0060837423 0.0035143596 0.0006449828 0.200692062 0.142953011 0.0059731135 0.0013762929 0.0003728726
1.85 2.3 0.0165651515 0.0076610618 0.0073630839 0.0172276939 0.0084567738 0.0034795086 0.0055074437 0.0026780696 0.144344021 0.169752539 0.0166249632 0.0009891681 0.0004152589
1.85 2.35 0.0230465384 0.0116499665 0.0064896794 0.0158583092 0.005824721 0.0026390329 0.0078050577 0.0063344024 0.0894390777 0.185993725 0.0312577322 0.0006845672 0.0003979629
1.85 2.4 0.0301756582 0.0135854492 0.0044630149 0.0131861645 0.0043741451 0.0035909759 0.0092816702 0.0077494699 0.0451759138 0.188964523 0.0470196672 0.0009962902 0.0003649951
1.85 2.45 0.0341520653 0.0131466824 0.0020739121 0.0110965606 0.004843898 0.005609841 0.009330556 0.006377883 0.0166666503 0.178146045 0.0616313399 0.0023540484 0.0004712988
1.85 2.5 0.0330783977 0.0118765796 0.0008019005 0.0108737432 0.0068910467 0.0076117159 0.0080011574 0.0036921632 0.0039936606 0.155396816 0.0738635048 0.004817277 0.000840649
1.85 2.55 0.0289283652 0.0120977985 0.0014626164 0.0123099462 0.0092665116 0.0086300199 0.0057710225 0.0013848187 0.0029850702 0.124339549 0.0831495739 0.0080517162 0.0013835615
1.85 2.6 0.0266775984 0.0150364672 0.0034498549 0.0139325979 0.0105502388 0.0082134687 0.0032912579 0.0002759528 0.0073729369 0.0895126541 0.0890436597 0.011565781 0.0018060483
1.85 2.65 0.0308674395 0.0196091317 0.0051876984 0.0141217509 0.0099987919 0.0066333303 0.0012653932 0.0002589861 0.0114360089 0.0558313647 0.091118352 0.0150391024 0.001903672
1.85 2.7 0.0419876743 0.0229888733 0.0053838858 0.0122014365 0.0079551876 0.0047802315 0.000332819 0.000817313 0.0120389394 0.0281812673 0.0891829034 0.0184981605 0.0018973783
1.85 2.75 0.0554408852 0.0226169333 0.0040139356 0.0087656769 0.005601167 0.0037159623 0.0008047968 0.0014804363 0.0092189581 0.0104567208 0.0834169154 0.0221293992 0.0023876431
1.85 2.8 0.0643902076 0.0181532309 0.002238187 0.0051607509 0.0042432509 0.0040659386 0.0023909391 0.0019652331 0.0051531684 0.0040276728 0.0742444661 0.0258359145 0.0038193208
1.9 0.8 0.243577572 0.115329623 0.0431827098 0.059279805 0.100355722 0.0040473718 0.0077701118 0.0017492039 0.0005249497 3.71E-05 2.99E-05 2.23E-05 6.74E-06
1.9 0.85 0.243867039 0.116252131 0.0374567099 0.0597574465 0.105314548 0.0110193788 0.0059854684 0.0024554684 0.0007054021 7.45E-05 5.97E-08 1.71E-05 8.58E-06
1.9 0.9 0.246924022 0.116956087 0.0329540457 0.062883598 0.106144202 0.0216870232 0.0039093068 0.0025411698 0.0006869577 0.0001678311 6.33E-05 7.12E-06 2.46E-05
1.9 0.95 0.250569048 0.116957399 0.0299236307 0.0679256056 0.105149362 0.0346076709 0.0024816062 0.0019994993 0.0004861967 0.0002115617 0.0001945631 3.13E-06 2.09E-05
1.9 1 0.251134629 0.116364542 0.0286531664 0.0734551102 0.103978975 0.0491311797 0.0023961299 0.0011220338 0.0003435586 0.0001847016 0.000217178 1.33E-05 6.25E-06
1.9 1.05 0.244565932 0.116047761 0.029220064 0.0774463287 0.103296496 0.0661635749 0.0035567813 0.0003137209 0.0005885479 0.0001711886 7.79E-05 4.96E-05 2.39E-05
1.9 1.1 0.228242982 0.117355052 0.0311472974 0.0778367255 0.103156889 0.0876394887 0.0050013907 1.77E-05 0.0013903053 0.0002550142 6.55E-06 0.0001009576 5.82E-05
1.9 1.15 0.202571353 0.121331964 0.0333041478 0.0734491134 0.103534658 0.114859153 0.0057066284 0.0006958681 0.0025763727 0.000424612 0.0002482537 0.0001191773 4.86E-05
1.9 1.2 0.171161622 0.127785138 0.0342596045 0.0647262697 0.1044673 0.146641564 0.0060240333 0.002643378 0.003663125 0.0006240854 0.0006838241 8.09E-05 7.06E-06
1.9 1.25 0.13931009 0.134836098 0.0329859741 0.0537641145 0.105696912 0.178512675 0.0088436257 0.0056076173 0.0041228479 0.0009430487 0.0008958597 4.48E-05 2.56E-05
1.9 1.3 0.111634535 0.139370459 0.0295474919 0.0434967522 0.106127832 0.203684541 0.0194900044 0.0084871991 0.0037755097 0.0017059338 0.0006619556 7.53E-05 0.0001221051
1.9 1.35 0.0901612005 0.138306677 0.0253056551 0.0363893357 0.103721113 0.215590801 0.0438582045 0.0095475543 0.0030862012 0.0032091517 0.0002288599 0.0001245993 0.0001779551
1.9 1.4 0.0738589945 0.13012431 0.0224027222 0.0332801899 0.0962184536 0.210810951 0.0852387736 0.007468796 0.0031135723 0.0052093784 2.40E-05 0.000108224 0.0001219869
1.9 1.45 0.0598954219 0.115889977 0.0227050862 0.0330353944 0.0825063325 0.190742719 0.141345814 0.0029755017 0.0049034457 0.0067056516 0.0002012217 8.36E-05 5.90E-05
1.9 1.5 0.0458455136 0.0989571798 0.0267067106 0.0332840155 0.0637466211 0.160905102 0.203427623 1.90E-05 0.0085117356 0.0065520657 0.000555711 0.0001906291 8.60E-05
1.9 1.55 0.0313445504 0.0832952941 0.0330941485 0.0318292104 0.0433689021 0.12835831 0.258334648 0.0053295101 0.0124453249 0.0046060755 0.0008202145 0.0003943494 0.000124676
1.9 1.6 0.0180524319 0.0714061753 0.0393237041 0.0278589816 0.0257279398 0.098813042 0.292776723 0.0260077387 0.0142702055 0.002319351 0.0009270202 0.0004647142 7.80E-05
1.9 1.65 0.0081146914 0.0631323963 0.0429058295 0.0222241332 0.0141284436 0.0748841409 0.297903541 0.0661384169 0.0123154231 0.0019966322 0.0009665389 0.0002890999 1.21E-05
1.9 1.7 0.0024831965 0.0561730174 0.0426587484 0.0167405043 0.0094214887 0.0561618632 0.272372726 0.124144731 0.0074458923 0.0051378389 0.000978008 5.82E-05 5.12E-05
1.9 1.75 0.0003817699 0.0478918451 0.0392625197 0.0131001519 0.0099367254 0.0407459584 0.222814596 0.19211789 0.0036485443 0.0110894937 0.0008780655 2.28E-05 0.0001733581
1.9 1.8 7.44E-05 0.0371391825 0.0348101531 0.0119885846 0.012590288 0.0271356755 0.161531223 0.257366891 0.0069153127 0.0170445598 0.0006869919 0.0001743792 0.0002305739
1.9 1.85 0.0001732855 0.0249616859 0.0315576242 0.0127881766 0.014463252 0.0153256701 0.102240233 0.305750479 0.0229031146 0.0195688217 0.0008264634 0.0002962887 0.0001589972
1.9 1.9 0.000496565 0.0138155274 0.0305487441 0.0139721948 0.0140349965 0.0065650388 0.0554852031 0.325883727 0.0544335391 0.0168721904 0.0020495971 0.0002608789 6.00E-05
1.9 1.95 0.0018912701 0.0059033178 0.0309701273 0.0139804908 0.0115314676 0.0021425688 0.0257031114 0.31282221 0.0999142271 0.0104661635 0.0048054608 0.0001544775 3.60E-05
1.9 2 0.0051612592 0.0018360285 0.0307233925 0.0121417716 0.0083816559 0.0021726999 0.0111649151 0.269792213 0.153307956 0.0050247309 0.0084342897 0.0001351168 5.32E-05
1.9 2.05 0.0099515757 0.0005215577 0.0278976775 0.0090873619 0.0061797724 0.0052344015 0.0064524152 0.207047291 0.20567054 0.0062614232 0.0110990949 0.0002672194 4.05E-05
1.9 2.1 0.0145780707 0.0002731967 0.0221179476 0.0063700847 0.0057824262 0.0090176027 0.0057703115 0.138488562 0.24755 0.0180531212 0.0109264789 0.0005084651 2.39E-05
1.9 2.15 0.0170361639 0.0001489074 0.0148127508 0.005523092 0.0069744433 0.0114242414 0.0053401747 0.077447061 0.271285514 0.0406469629 0.0076169091 0.0007830113 7.30E-05
1.9 2.2 0.0164835088 0.0004489405 0.0082738197 0.0071319775 0.0087303506 0.0114139396 0.0040622916 0.0330688948 0.27257179 0.0708709465 0.0031535373 0.0010130092 0.0001964888
1.9 2.25 0.0141382628 0.0021093452 0.0042096526 0.0104121384 0.0097977692 0.0092158325 0.0026743744 0.0083293025 0.251179144 0.103752832 0.0009604769 0.0011062625 0.0003541431
1.9 2.3 0.0127578062 0.0055811161 0.0027893609 0.0135717467 0.0093360015 0.0059652692 0.0022894335 0.0002119502 0.210986886 0.134313625 0.0040729508 0.0009830436 0.0004987003
1.9 2.35 0.0147985114 0.0100823851 0.0027955484 0.0148517768 0.0073711441 0.0030706333 0.0033197677 0.0019918034 0.1593453 0.158664203 0.0134797236 0.0006730956 0.0005641821
1.9 2.4 0.0204896641 0.0138224708 0.0026903324 0.0136066575 0.0048178744 0.0016236924 0.0052836913 0.0066019792 0.105607405 0.174248502 0.0276189811 0.0004085334 0.0004992815
1.9 2.45 0.0273100941 0.0151385408 0.0017655244 0.0106730489 0.0029948428 0.0020364034 0.0072606513 0.009376572 0.0588904297 0.179624948 0.0433073574 0.0006193834 0.0003634864
1.9 2.5 0.0314668861 0.0137853137 0.0005546543 0.0077784664 0.0028706138 0.0039494215 0.0084280029 0.0089422568 0.0256477684 0.174308612 0.0574214202 0.0017851767 0.00033629
1.9 2.55 0.0305849418 0.0113341417 0.0002252357 0.0063943845 0.0044845691 0.0064084561 0.0083366199 0.0063105346 0.0079926643 0.158781316 0.0681764155 0.0041721102 0.0005849305
1.9 2.6 0.0257810686 0.0101869436 0.0014379174 0.006819297 0.0069150128 0.0082639611 0.0069540602 0.00324117 0.0035457017 0.134480587 0.0753380563 0.0076054379 0.0011143313
1.9 2.65 0.0214458085 0.0118212536 0.0036544444 0.0081243633 0.0088071121 0.0086741574 0.0046623313 0.0010189525 0.0068593551 0.103955307 0.0795312916 0.0114881212 0.0017459641
1.9 2.7 0.0225022326 0.0155747448 0.0054779047 0.0089060667 0.0091297131 0.0075084127 0.0022186661 6.99E-05 0.0118583325 0.0710842776 0.0814154182 0.0151157387 0.0022688122
1.9 2.75 0.0308032892 0.0189457147 0.0057240675 0.0082561478 0.0077465104 0.0054343146 0.0005483453 0.0001854566 0.0142490743 0.0408369661 0.0813217293 0.0180608124 0.0026580486
1.9 2.8 0.0433694288 0.0193213278 0.0043296447 0.0062684344 0.0054741291 0.0035883226 0.0003457747 0.0009173808 0.0128105503 0.0181841307 0.0792339526 0.0203299576 0.003160406
1.95 0.8 0.255499095 0.113973041 0.0505199207 0.0587178758 0.0920490487 0.002009385 0.0070366272 0.0017037686 0.0003974047 3.94E-05 9.65E-05 2.05E-05 1.03E-05
1.95 0.85 0.250385551 0.11973553 0.0460694312 0.0577667387 0.100266043 0.006477813 0.005144156 0.0028122462 0.0006231725 3.94E-05 6.78E-05 3.10E-05 2.38E-06
1.95 0.9 0.247175932 0.125408283 0.0417019502 0.0604444914 0.105234557 0.0139420651 0.0030985062 0.0032676018 0.0007640802 0.0001788435 8.83E-06 2.14E-05 5.53E-06
1.95 0.95 0.245657187 0.129514132 0.0375709925 0.0662868976 0.108873701 0.0232719491 0.0017484358 0.002809214 0.0007632907 0.0003215584 3.68E-05 7.68E-06 3.24E-05
1.95 1 0.243758249 0.131128405 0.0342406566 0.0740536774 0.112323781 0.0340112734 0.001700882 0.0017114055 0.0007310272 0.000335438 0.0001582117 1.11E-05 4.87E-05
1.95 1.05 0.237959328 0.130387322 0.0324833895 0.0816241501 0.115424259 0.0473175886 0.0029224066 0.0005757884 0.000924891 0.0002455368 0.0002111493 3.40E-05 2.99E-05
1.95 1.1 0.22469985 0.12859623 0.0327188596 0.0863314425 0.117191901 0.0658321873 0.0045412262 2.88E-05 0.0015650064 0.0001899149 9.94E-05 7.22E-05 1.05E-05
1.95 1.15 0.202265476 0.127676282 0.0345047726 0.0858378374 0.116853005 0.0922232474 0.0052576906 0.0005436102 0.0026288284 0.0002685598 6.25E-06 0.0001193163 2.88E-05
1.95 1.2 0.172040266 0.129067748 0.0365016709 0.0791771445 0.11456503 0.12700909 0.0044626967 0.0023585172 0.0038086223 0.0004696577 0.0002033137 0.0001460785 5.15E-05
1.95 1.25 0.138272326 0.132676039 0.0370353256 0.0674131387 0.111272692 0.166871739 0.0036016431 0.0053363381 0.0046703708 0.0007467887 0.0006454549 0.0001180248 2.85E-05
1.95 1.3 0.106334671 0.136495455 0.0350229419 0.0534400741 0.107807567 0.204665584 0.006885557 0.0087341014 0.0049261321 0.001161483 0.0009302977 6.15E-05 9.85E-06
1.95 1.35 0.0803267761 0.137285501 0.0307152945 0.0408314431 0.103938174 0.231575033 0.0204847143 0.0111518312 0.0046870967 0.0019283802 0.0007542294 5.87E-05 8.09E-05
1.95 1.4 0.0614790988 0.132112004 0.0257638012 0.0323123367 0.0981867448 0.240497041 0.0500844294 0.0110153929 0.0045374958 0.0032273879 0.0002951186 0.0001237924 0.0001850519
1.95 1.45 0.0482218946 0.119925171 0.0225052567 0.0286429622 0.0886283835 0.228957359 0.0977045684 0.0076556324 0.0053184844 0.0048450292 1.08E-05 0.0001645413 0.0001861611
1.95 1.5 0.0376834608 0.102279049 0.0227776823 0.0284491092 0.074224264 0.200148078 0.159322859 0.0026053697 0.0076230466 0.0060276691 0.0001206175 0.0001361035 9.08E-05
1.95 1.55 0.0276572003 0.0827815264 0.0268823082 0.0291034732 0.055922471 0.161589906 0.224732785 0.000318191 0.0111723641 0.0059193768 0.000425262 0.0001368651 3.13E-05
1.95 1.6 0.0177875143 0.0654345723 0.0332731612 0.0281730951 0.0367202928 0.12205993 0.280077257 0.0074228487 0.0145084781 0.0044150522 0.0006127666 0.0002467845 5.17E-05
1.95 1.65 0.0092892286 0.0526781712 0.0392008128 0.0246388315 0.0204935122 0.0882799217 0.312165844 0.0303522677 0.0155427595 0.0026805268 0.0005944122 0.0003594819 6.63E-05
1.95 1.7 0.0035891401 0.044334413 0.0420692227 0.0192517746 0.0102138068 0.0630188154 0.312915519 0.0722865535 0.0130277121 0.0026466572 0.0004910892 0.0003147187 2.76E-05
1.95 1.75 0.0010388068 0.0381755366 0.0407551602 0.0138853593 0.00661215 0.0453582454 0.282136664 0.130886187 0.0080988116 0.0056257897 0.0004117213 0.0001389347 1.27E-05
1.95 1.8 0.0006763959 0.0316562216 0.0361004648 0.0103489043 0.0080227239 0.0325162893 0.22759696 0.197915968 0.0047315356 0.0110761973 0.0003575995 2.29E-05 9.29E-05
1.95 1.85 0.0010690853 0.0236170589 0.0303424131 0.0093928638 0.0113987083 0.0219898806 0.162342673 0.261055453 0.0086081394 0.0165319243 0.0003502008 8.25E-05 0.0001943846
1.95 1.9 0.0014410137 0.0148457795 0.0258195056 0.0104166198 0.0138457812 0.0128523744 0.100296812 0.307254127 0.0248379653 0.0189264816 0.0006259456 0.0002372364 0.0001886769
1.95 1.95 0.0021656706 0.0072456748 0.0236795067 0.0119065127 0.0138012189 0.0057137246 0.051901132 0.326390002 0.0556722902 0.0165948902 0.0016525865 0.000343128 8.47E-05
